DateOfBite,Species,Breed,Age,Gender,SpayNeuter
August 27 2016,DOG,"Bull Dog, French",,U,FALSE
August 28 2016,DOG,Chihuahua,2,U,FALSE
August 28 2016,DOG,Chihuahua,2,U,FALSE
August 29 2016,DOG,Golden Retriever,6,M,TRUE
August 16 2016,DOG,Pit Bull,,U,FALSE
August 24 2016,DOG,YORKIPOO,2Y,M,TRUE
August 30 2016,DOG,"Poodle, Toy",1,M,FALSE
September 03 2016,DOG,POODLE / SHIH TZU,4,M,TRUE
September 04 2016,DOG,Pit Bull,5,M,FALSE
September 03 2016,DOG,GOLDEN RETRIVER MIX,1,F,FALSE
September 05 2016,DOG,Shih Tzu,2,F,TRUE
September 05 2016,DOG,Shih Tzu,2,F,TRUE
September 06 2016,DOG,POODLE/ SHIH TZU MIX,1,M,TRUE
September 06 2016,DOG,GOLDEN DOODLE MIX,4,M,TRUE
August 22 2016,DOG,Yorkshire Terrier,,U,FALSE
September 07 2016,DOG,Cocker Spaniel,3,M,FALSE
August 29 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,FALSE
September 05 2016,DOG,Cocker Spaniel Crossbreed,,M,FALSE
September 08 2016,DOG,"Shar-Pei, Chinese",7,F,FALSE
September 09 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE
September 10 2016,DOG,Labrador Retriever,4,M,TRUE
September 11 2016,DOG,Pit Bull,,U,FALSE
September 07 2016,DOG,Pit Bull,,U,FALSE
September 12 2016,DOG,German Shepherd,6,F,TRUE
September 12 2016,DOG,MALTI POO,4,F,FALSE
September 11 2016,DOG,Yorkshire Terrier,4,M,TRUE
September 13 2016,DOG,Golden Retriever,11,M,TRUE
September 12 2016,DOG,Mixed/Other,,U,FALSE
August 24 2016,DOG,Chihuahua,3,M,TRUE
August 20 2016,DOG,Mixed/Other,5,F,TRUE
September 14 2016,DOG,AUSTRALIAN CATTLE MIX,8,F,TRUE
September 18 2016,DOG,Labrador Retriever,8,M,FALSE
September 13 2016,DOG,Akita,10,M,TRUE
September 17 2016,DOG,Shih Tzu,8,M,FALSE
September 18 2016,DOG,Shih Tzu,9,F,FALSE
September 09 2016,DOG,Pit Bull,,M,FALSE
September 19 2016,DOG,Shih Tzu,3,M,FALSE
September 19 2016,DOG,Bichon Frise,2,M,TRUE
September 10 2016,DOG,Shih Tzu,1,M,FALSE
September 20 2016,DOG,"Jindo Dog,",9,M,TRUE
September 16 2016,DOG,POODLE / SCHNAUZER / COCKER SPANIEL MIX,12,M,TRUE
September 22 2016,DOG,Cocker Spaniel,1,M,FALSE
September 18 2016,DOG,MUTT,9,F,TRUE
September 18 2016,DOG,MUTT,9,F,TRUE
September 24 2016,DOG,Pit Bull,5,M,FALSE
September 24 2016,DOG,BULL TERRIER MIX,3,F,FALSE
September 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE
September 22 2016,DOG,Pit Bull,1,M,FALSE
September 10 2016,DOG,Chihuahua Crossbreed,5,M,TRUE
September 16 2016,DOG,German Shepherd,4,M,TRUE
September 26 2016,DOG,Shiba Inu,2,M,FALSE
September 28 2016,DOG,Puggle,6,F,FALSE
September 16 2016,DOG,German Shepherd,2,M,TRUE
September 16 2016,DOG,"Bull Dog, French",,U,FALSE
October 01 2016,DOG,"Poodle, Standard",,U,FALSE
October 02 2016,DOG,AUSTRALIAN CATTLE,5,M,TRUE
October 04 2016,DOG,Lhasa Apso,,U,FALSE
October 01 2016,DOG,Miniature Pinscher,,U,FALSE
October 06 2016,DOG,Boston Terrier,8,M,TRUE
October 06 2016,DOG,CHIHUAHUA AND DOTSON MIX,3,M,TRUE
October 07 2016,DOG,Chihuahua,,U,FALSE
October 07 2016,DOG,Labrador Retriever,,U,FALSE
October 08 2016,DOG,HOUND,1,F,TRUE
October 02 2016,DOG,German Shepherd,3,M,TRUE
October 12 2016,DOG,German Shepherd,2,F,TRUE
October 12 2016,DOG,LABRADOR RETRIEVER MIX,1,M,FALSE
October 16 2016,DOG,"Poodle, Standard",5,M,FALSE
October 06 2016,DOG,Akita,7,M,TRUE
October 14 2016,DOG,Chow Chow,,U,FALSE
October 04 2016,DOG,American Staffordshire Terrier,2,F,FALSE
October 16 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,FALSE
October 16 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,FALSE
October 12 2016,DOG,Rottweiler,4,F,FALSE
October 11 2016,DOG,Australian Shepherd,5,F,FALSE
October 16 2016,DOG,Pit Bull,,U,FALSE
October 18 2016,DOG,Pit Bull,,U,FALSE
October 20 2016,DOG,German Shepherd,1,M,TRUE
October 07 2016,DOG,Mixed/Other,,M,FALSE
October 20 2016,DOG,Pit Bull,9,M,TRUE
October 15 2016,DOG,SHIH TZU MIX,,U,TRUE
October 19 2016,DOG,Pit Bull,,U,FALSE
October 08 2016,DOG,Maltese,,U,FALSE
October 09 2016,DOG,Pit Bull,3,M,FALSE
October 15 2016,DOG,Chihuahua,,F,TRUE
October 26 2016,DOG,Pit Bull,2,M,FALSE
October 02 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,TRUE
October 20 2016,DOG,Pit Bull,5,M,FALSE
October 26 2016,DOG,Pit Bull,,M,FALSE
October 30 2016,DOG,Pit Bull,1,M,FALSE
October 25 2016,DOG,Lhasa Apso,6,M,TRUE
October 24 2016,DOG,"Poodle, Miniature",5,M,FALSE
October 17 2016,DOG,Chihuahua,5,F,TRUE
October 29 2016,DOG,Akita Crossbreed,,U,FALSE
October 31 2016,DOG,Maltese,9,F,FALSE
October 31 2016,DOG,Pit Bull,,U,FALSE
November 01 2016,DOG,Pit Bull,9,M,TRUE
October 31 2016,DOG,AMERICAN STAFF TER X,6M,M,FALSE
October 26 2016,DOG,American Staffordshire Terrier,7,M,TRUE
November 01 2016,DOG,Maltese,5,M,TRUE
November 01 2016,DOG,Belgian Malinois,1,M,TRUE
November 02 2016,DOG,Boxer,4,M,FALSE
November 03 2016,DOG,Pit Bull,,U,FALSE
November 03 2016,DOG,Bull dog,,U,FALSE
November 04 2016,DOG,Pit Bull,,U,FALSE
November 06 2016,DOG,Pit Bull,,U,FALSE
November 06 2016,DOG,Pit Bull,,U,FALSE
November 05 2016,DOG,Pit Bull,,U,FALSE
November 06 2016,DOG,Labrador Retriever,3,F,TRUE
November 05 2016,DOG,Pit Bull,,U,FALSE
October 29 2016,DOG,Pit Bull,,U,FALSE
November 06 2016,DOG,"Poodle, Standard",3,M,TRUE
November 08 2016,DOG,Pit Bull,3,M,TRUE
November 08 2016,DOG,Siberian Husky,4,M,TRUE
November 11 2016,DOG,Cocker Spaniel,4,M,FALSE
November 10 2016,DOG,"Poodle, Standard",3,M,TRUE
November 16 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,FALSE
November 16 2016,DOG,Pit Bull,,M,FALSE
November 17 2016,DOG,Pit Bull,5,M,TRUE
November 14 2016,DOG,POMSKY,4M,M,FALSE
November 18 2016,DOG,COCKER SPANIEL / POODLE MIX,3,M,TRUE
November 19 2016,DOG,LABRADOR MIX,,U,FALSE
November 19 2016,DOG,German Shepherd,5,M,TRUE
November 19 2016,DOG,Dalmatian,11,F,FALSE
October 30 2016,DOG,Pit Bull,,U,FALSE
November 18 2016,DOG,TERRIER MIX,10,M,FALSE
November 22 2016,DOG,PITBULL TERRIER MIX,5,F,TRUE
November 15 2016,DOG,HOUND MIX,2,M,TRUE
November 17 2016,DOG,Pit Bull,3,M,TRUE
November 21 2016,DOG,Shih Tzu,7,F,TRUE
November 27 2016,DOG,West High White Terrier,13,M,TRUE
November 25 2016,DOG,POODLE MIX,4,M,FALSE
November 27 2016,DOG,Puggle,6,F,TRUE
November 27 2016,DOG,Cocker Spaniel,6,M,TRUE
November 27 2016,DOG,Chihuahua,11,M,FALSE
November 27 2016,DOG,Siberian Husky,5 MTHS,F,FALSE
November 28 2016,DOG,Pit Bull,,U,FALSE
November 10 2016,DOG,"Poodle, Standard",,U,FALSE
November 30 2016,DOG,"Poodle, Standard",2,M,TRUE
November 16 2016,DOG,Jack Russ,5,F,FALSE
November 21 2016,DOG,Pit Bull,3,M,FALSE
November 19 2016,DOG,Mixed/Other,9,M,TRUE
November 26 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,TRUE
November 16 2016,DOG,Pit Bull,,U,FALSE
November 26 2016,DOG,Yorkshire Terrier,,U,FALSE
November 30 2016,DOG,Great Dane,,U,FALSE
November 16 2016,DOG,Pit Bull,,U,FALSE
November 30 2016,DOG,Mixed/Other,2,F,FALSE
December 04 2016,DOG,GERMAN SHEPHERD MIX,1,M,FALSE
November 30 2016,DOG,JACK RUSS / CHIHUAHUA MIX,12,F,TRUE
November 27 2016,DOG,Pit Bull,6,F,FALSE
November 27 2016,DOG,PIT BULL MIX,6,F,TRUE
December 06 2016,DOG,Pit Bull,,U,FALSE
December 03 2016,DOG,Pit Bull,5,M,FALSE
December 06 2016,DOG,Siberian Husky,4,F,TRUE
December 09 2016,DOG,Pit Bull,1,M,FALSE
December 10 2016,DOG,SHIH TZU / BICHON FRISE MIX,5,M,TRUE
December 10 2016,DOG,Pit Bull,10,F,TRUE
December 12 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE
December 11 2016,DOG,Pit Bull,,U,FALSE
December 15 2016,DOG,MASTIFF,,U,FALSE
December 15 2016,DOG,PIT BULL MIX,10,M,TRUE
December 18 2016,DOG,Chow Chow,5,F,TRUE
December 17 2016,DOG,Siberian Husky,9,M,TRUE
December 18 2016,DOG,"Poodle, Standard",3,M,FALSE
December 09 2016,DOG,Pit Bull,,U,FALSE
December 20 2016,DOG,Yorkshire Terrier,9 MTHS,M,FALSE
December 22 2016,DOG,Shih Tzu,3,M,TRUE
December 25 2016,DOG,PIT BULL MIX,2,F,TRUE
December 25 2016,DOG,GERMAN SHEPHERD MIX,3,M,FALSE
December 24 2016,DOG,LABRADOR RETRIEVER MIX,1,M,TRUE
December 25 2016,DOG,CHOW MIX,7,F,TRUE
December 25 2016,DOG,Yorkshire Terrier,2,F,TRUE
December 25 2016,DOG,MALTIPOO,,U,FALSE
December 27 2016,DOG,FRENCH POODLE,2,M,FALSE
December 23 2016,DOG,BOSTON TERRIER MIX,4,F,TRUE
December 23 2016,DOG,German Shepherd,,U,FALSE
December 23 2016,DOG,Cocker Spaniel,4,M,FALSE
December 27 2016,DOG,German Shepherd,5,M,FALSE
December 23 2016,DOG,Shiba Inu,3,M,FALSE
December 24 2016,DOG,Pit Bull,,U,FALSE
December 26 2016,DOG,Pit Bull,,U,FALSE
December 28 2016,DOG,Pit Bull,5,M,FALSE
December 30 2016,DOG,Pit Bull,,M,FALSE
December 30 2016,DOG,Pit Bull,,U,FALSE
January 01 2017,DOG,Maltese,8,M,FALSE
January 01 2017,DOG,CORGI,2,M,TRUE
January 01 2017,DOG,POODLE MIX,2,M,FALSE
December 28 2016,DOG,Pit Bull,,M,FALSE
December 26 2016,DOG,Pit Bull,6,F,FALSE
January 02 2017,DOG,Chow Chow,,U,FALSE
January 01 2017,DOG,Pit Bull,,U,FALSE
January 05 2017,DOG,Pit Bull,1,M,FALSE
December 28 2016,DOG,Yorkshire Terrier,6,F,FALSE
December 21 2016,DOG,PIT BULL / BOXER MIX,3,M,FALSE
December 22 2016,DOG,Pit Bull,10 MTHS,M,TRUE
January 05 2017,DOG,Pit Bull,,U,FALSE
December 31 2016,DOG,Jack Russ,,U,FALSE
December 15 2016,DOG,SHEPHERED MIX,10,M,FALSE
January 10 2017,DOG,CORGI,10 MTHS,M,FALSE
December 26 2016,DOG,German Shepherd,,U,FALSE
January 08 2017,DOG,Chihuahua,5,F,FALSE
January 13 2017,DOG,GERMAN SHEPHERD MIX,,U,FALSE
January 15 2017,DOG,STAFFORDSHIRE MIX,5,M,FALSE
January 15 2017,DOG,STAFFORDSHIRE MIX,5,M,FALSE
January 13 2017,DOG,BLACK MOUTH CUR MIX,2,F,FALSE
January 15 2017,DOG,Pit Bull,1,F,FALSE
January 12 2017,DOG,Cane Corso,,U,FALSE
January 12 2017,DOG,Siberian Husky,,U,FALSE
January 15 2017,DOG,Siberian Husky,,F,FALSE
January 14 2017,DOG,Shih Tzu,,U,FALSE
January 18 2017,DOG,Bichon Frise,2,M,FALSE
January 18 2017,DOG,Pit Bull,,U,FALSE
January 16 2017,DOG,PIT BULL / BOXER MIX (F) AND PIT BULL (M),6 & 4,U,TRUE
January 11 2017,DOG,Cocker Spaniel,12,F,TRUE
January 21 2017,DOG,Wheaton Terrier,10,M,TRUE
January 25 2017,DOG,Shih Tzu,3,M,TRUE
January 24 2017,DOG,Lhasa Apso,9,F,FALSE
January 25 2017,DOG,Siberian Husky,5,M,TRUE
January 25 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE
January 28 2017,DOG,SHIH TZU / MALTESE MIX,3,M,TRUE
January 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,U,TRUE
January 30 2017,DOG,PIT BULL TERRIER MIX,2,M,TRUE
January 13 2017,DOG,SHEPHERD MIX,3,F,TRUE
January 22 2017,DOG,SHEPHERD MIX,2,M,TRUE
January 31 2017,DOG,Pit Bull,,U,FALSE
February 01 2017,DOG,Labrador Retriever,3 MTHS,U,FALSE
February 03 2017,DOG,German Shepherd,,U,FALSE
February 02 2017,DOG,Pit Bull,9M,M,FALSE
February 02 2017,DOG,Pit Bull,3,M,FALSE
February 03 2017,DOG,Pit Bull,,U,FALSE
February 04 2017,DOG,Bull dog,,U,FALSE
February 05 2017,DOG,ALASKAN HUSKY,10,M,TRUE
January 28 2017,DOG,CHIHUAHUA / CORGI MIX,,U,FALSE
January 25 2017,DOG,ENGLISH BULL DOG / BEAGLE MIX,,M,FALSE
February 05 2017,DOG,LABRADOR MIX,5,M,TRUE
February 07 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE
February 07 2017,DOG,Pit Bull,4,M,FALSE
February 07 2017,DOG,German Shepherd,4,M,FALSE
February 08 2017,DOG,Pit Bull,,U,FALSE
February 08 2017,DOG,Pit Bull,4,M,TRUE
February 08 2017,DOG,Pit Bull,4,M,TRUE
February 08 2017,DOG,Pit Bull,4,M,TRUE
February 09 2017,DOG,DACHSHUND MIX,8,F,TRUE
February 09 2017,DOG,Maltese,4,M,TRUE
February 12 2017,DOG,"Mastiff, Bull",1,M,TRUE
February 13 2017,DOG,"Mastiff, Bull",1,M,TRUE
February 10 2017,DOG,German Shepherd,,U,FALSE
February 10 2017,DOG,Bull Terrier,10,M,FALSE
February 09 2017,DOG,Pit Bull,,U,FALSE
February 11 2017,DOG,COLLIE,,U,FALSE
February 14 2017,DOG,Pit Bull,10 MTHS,M,TRUE
February 15 2017,DOG,DACHSHUND MIX,8,F,FALSE
February 07 2017,DOG,Chihuahua,4,M,TRUE
February 16 2017,DOG,AMERICAN ESKIMO MIX,2,M,TRUE
February 16 2017,DOG,Staffordshire Bull Terrier,2,M,TRUE
February 17 2017,DOG,American Staffordshire Terrier,6,M,FALSE
February 18 2017,DOG,MINI GOLDENDOODLE,8 MTHS,M,FALSE
February 19 2017,DOG,DACHSHUND MIX,13,F,TRUE
February 20 2017,DOG,ROTTWEILER MIX,1,M,TRUE
February 11 2017,DOG,Pit Bull,,U,FALSE
January 31 2017,DOG,"Dachshund, Long Haired",5,M,TRUE
February 01 2017,DOG,TERRIER MIX,6,F,TRUE
February 14 2017,DOG,LABRADOR / PIT BULL MIX,6,F,TRUE
February 20 2017,DOG,Akita,1,M,FALSE
February 20 2017,DOG,Shih Tzu,8,M,TRUE
February 21 2017,DOG,Pit Bull,,U,FALSE
February 18 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE
February 23 2017,DOG,BEAGLE / HOUND MIX,7,M,TRUE
February 25 2017,DOG,Chihuahua,4,M,FALSE
February 24 2017,DOG,TERRIER,,U,FALSE
February 24 2017,DOG,Cane Corso,2,F,TRUE
February 27 2017,DOG,"Jindo Dog,",3,F,FALSE
February 27 2017,DOG,HOUND MIX,2,M,TRUE
March 01 2017,DOG,TERRIER,,U,FALSE
March 02 2017,DOG,ROTTWEILER MIX,2,M,TRUE
March 05 2017,DOG,CHOW CHOW / GERMAN SHEPHERED MIX,10,M,FALSE
March 04 2017,DOG,Dachshund Smooth Coat,11,F,TRUE
March 04 2017,DOG,Pit Bull,,U,FALSE
March 06 2017,DOG,Scottish Terrier,3,M,TRUE
February 24 2017,DOG,Pit Bull,,U,FALSE
February 28 2017,DOG,Pit Bull,5,F,TRUE
February 28 2017,DOG,Pit Bull,5,F,TRUE
February 23 2017,DOG,American Pit Bull Terrier/Pit Bull,3,F,FALSE
March 08 2017,DOG,Shih Tzu,4,M,TRUE
March 09 2017,DOG,Pit Bull,,U,FALSE
March 09 2017,DOG,Shiba Inu,6 MTHS,M,FALSE
March 09 2017,DOG,Chihuahua,,U,FALSE
March 09 2017,DOG,Pomeranian,15,F,TRUE
March 12 2017,DOG,Shiba Inu,2,F,TRUE
March 11 2017,DOG,Pit Bull,2,F,FALSE
March 10 2017,DOG,"Bull Dog, French",5,M,TRUE
March 12 2017,DOG,PIT BULL / AMERICAN FOXHOUND MIX,4,M,FALSE
March 02 2017,DOG,Pit Bull,,U,FALSE
March 13 2017,DOG,Pit Bull,,U,FALSE
March 13 2017,DOG,Maltese,3,F,FALSE
March 13 2017,DOG,TERRIER,,U,FALSE
March 13 2017,DOG,Pit Bull,5,F,FALSE
March 13 2017,DOG,Pit Bull,,U,FALSE
March 14 2017,DOG,Rottweiler,2,F,FALSE
March 15 2017,DOG,"Bull Dog, English",4,M,TRUE
March 16 2017,DOG,HOUND / GERMAN SHEPHERD MIX,3,F,TRUE
March 17 2017,DOG,American Pit Bull Terrier/Pit Bull,2,M,FALSE
March 17 2017,DOG,SHIH TZU MIX,1,M,TRUE
March 20 2017,DOG,German Shepherd,1,M,FALSE
March 18 2017,DOG,Pit Bull,3,M,TRUE
March 18 2017,DOG,Jack Russ,,U,FALSE
March 12 2017,DOG,MIX BREED,13,M,FALSE
March 22 2017,DOG,German Shepherd,8,M,FALSE
March 17 2017,DOG,Pit Bull,,U,FALSE
March 04 2017,DOG,PIT BULL MIX,3,F,TRUE
March 23 2017,DOG,Pit Bull,,U,FALSE
March 24 2017,DOG,Chihuahua,,U,FALSE
March 23 2017,DOG,CHIHUAHUA / BIJON MIX,1,U,TRUE
March 24 2017,DOG,American Pit Bull Terrier/Pit Bull,8 MTHS,M,FALSE
March 23 2017,DOG,German Shepherd,6,F,FALSE
March 25 2017,DOG,DALMATION MIX,9,M,TRUE
March 25 2017,DOG,Pit Bull,,U,FALSE
March 26 2017,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE
March 27 2017,DOG,West High White Terrier,7,M,TRUE
March 27 2017,DOG,Cocker Spaniel,,U,FALSE
March 29 2017,DOG,BICHON FRISE / TERRIER MIX,11,F,TRUE
March 27 2017,DOG,Yorkshire Terrier,,U,FALSE
March 31 2017,DOG,Norfolk Terrier,5,F,TRUE
March 31 2017,DOG,DACHSHUND / SCHNAUZER,2YRS (MALE,U,TRUE
March 26 2017,DOG,PEKINGESE / POODLE MIX,6,M,TRUE
March 30 2017,DOG,PIT BULL / ROTTWEILER MIX,5,M,FALSE
March 26 2017,DOG,Pit Bull,7,F,TRUE
April 02 2017,DOG,Pit Bull,,M,FALSE
March 24 2017,DOG,Maltese,3,M,FALSE
March 20 2017,DOG,MALTESE / YORKSHIRE MIX,1,M,FALSE
April 04 2017,DOG,Maltese,7,M,TRUE
March 11 2017,DOG,PUGGLE / HOUND MIX,1,M,TRUE
March 22 2017,DOG,KERRY BLUE TERRIER,10,M,FALSE
April 06 2017,DOG,Shih Tzu,4,M,TRUE
April 05 2017,DOG,German Shepherd,3,M,FALSE
April 09 2017,DOG,Labrador Retriever,8,M,TRUE
April 10 2017,DOG,Rottweiler,2,F,FALSE
April 05 2017,DOG,CORGI / CATTLE MIX,1,M,TRUE
April 10 2017,DOG,MIX BREED,4MTHS,M,FALSE
April 11 2017,DOG,Pit Bull,11M,M,FALSE
April 10 2017,DOG,Jack Russ,4 MTHS,F,FALSE
April 12 2017,DOG,"Bull Dog, French",5,M,TRUE
April 09 2017,DOG,Pit Bull,,U,FALSE
April 10 2017,DOG,Pit Bull,5,M,FALSE
April 09 2017,DOG,Pomeranian,,U,FALSE
April 15 2017,DOG,Pit Bull,5,M,FALSE
April 16 2017,DOG,American Pit Bull Terrier/Pit Bull,3,F,FALSE
April 14 2017,DOG,Cocker Spaniel,,U,FALSE
April 14 2017,DOG,LABRADOR / PIT BULL MIX,2,M,TRUE
April 16 2017,DOG,Cocker Spaniel,6,F,FALSE
April 17 2017,DOG,Pit Bull,4,F,FALSE
April 17 2017,DOG,Cairn Terrier,4,M,TRUE
April 17 2017,DOG,Pug,,U,FALSE
April 09 2017,DOG,Shiba Inu,5,M,TRUE
April 19 2017,DOG,Beagle,2,F,FALSE
April 16 2017,DOG,Pomeranian,1,F,TRUE
April 20 2017,DOG,MIXED BREED,6,M,TRUE
April 20 2017,DOG,LABRADOR MIX,2,M,FALSE
April 20 2017,DOG,PIT BULL MIX,7,M,TRUE
April 20 2017,DOG,TERRIER / CHIHUAHUA MIX,1,F,FALSE
April 24 2017,DOG,JACK RUSSELL MIX,3,M,TRUE
April 23 2017,DOG,Yorkshire Terrier,11Y,M,TRUE
April 23 2017,DOG,GERMAN SHEPHERD MIX,11,M,TRUE
April 23 2017,DOG,PIT BULL / LABRADOR MIX,2,M,FALSE
April 23 2017,DOG,POODLE MIX,4,M,FALSE
April 24 2017,DOG,Pit Bull,,U,FALSE
April 27 2017,DOG,LABRADOR / PIT BULL MIX,2,M,TRUE
April 02 2017,DOG,Pit Bull,3,M,FALSE
April 02 2017,DOG,Pit Bull,3,F,TRUE
April 26 2017,DOG,Pit Bull,,U,FALSE
April 29 2017,DOG,Pomeranian,7,M,FALSE
April 28 2017,DOG,Shih Tzu,10,M,TRUE
May 01 2017,DOG,American Pit Bull Terrier/Pit Bull,4,M,FALSE
April 25 2017,DOG,American Pit Bull Terrier/Pit Bull,6,F,FALSE
April 10 2017,DOG,PIT BULL MIX,,M,FALSE
April 16 2017,DOG,Pit Bull,1,F,FALSE
April 18 2017,DOG,Scottish Terrier,4,M,TRUE
April 19 2017,DOG,MINI SCHNAUZER / YORKSHIRE MIX,3,M,TRUE
April 28 2017,DOG,Pit Bull,3,M,TRUE
April 29 2017,DOG,PIT BULL MIX,,M,FALSE
April 29 2017,DOG,Pit Bull,,U,FALSE
April 29 2017,DOG,American Pit Bull Terrier/Pit Bull,2,M,TRUE
May 03 2017,DOG,AMERICAN BULLY,4,F,TRUE
May 04 2017,DOG,Pit Bull,,U,FALSE
January 31 2017,DOG,Maltese,10,M,FALSE
April 30 2017,DOG,AMERICAN ESKIMO / HUSKY MIX,2,M,TRUE
May 02 2017,DOG,Beagle,6,F,FALSE
May 06 2017,DOG,"Bull Dog, English",4Y,M,FALSE
May 08 2017,DOG,Pit Bull,,U,FALSE
May 08 2017,DOG,American Staffordshire Terrier,8,F,FALSE
May 08 2017,DOG,Staffordshire Bull Terrier,3,M,FALSE
May 08 2017,DOG,American Pit Bull Terrier/Pit Bull,9,M,FALSE
May 08 2017,DOG,American Pit Bull Terrier/Pit Bull,9,F,TRUE
May 07 2017,DOG,German Shepherd,1,M,TRUE
May 05 2017,DOG,PUG / CHIHUAHUA MIX,2,M,TRUE
May 08 2017,DOG,Shih Tzu,5,M,FALSE
April 26 2017,DOG,FRENCH POODLE,3,M,FALSE
May 06 2017,DOG,Bull Terrier,13,F,TRUE
May 10 2017,DOG,Staffordshire Bull Terrier,3,F,FALSE
May 09 2017,DOG,Pit Bull,3,F,TRUE
May 11 2017,DOG,Pit Bull,,U,FALSE
May 11 2017,DOG,Shih Tzu,5,M,FALSE
May 03 2017,DOG,Pit Bull,4,M,FALSE
May 12 2017,DOG,Shih Tzu,,U,FALSE
May 13 2017,DOG,LABRADOR / HOUND MIX,4,M,FALSE
May 14 2017,DOG,NEWFOUNDLAND OR TIBETAN MASTIFF,,U,FALSE
May 12 2017,DOG,Shih Tzu,1,M,FALSE
May 15 2017,DOG,TERRIER,,U,FALSE
May 09 2017,DOG,Boxer,12,M,TRUE
May 16 2017,DOG,Siberian Husky,1,M,TRUE
May 10 2017,DOG,Pit Bull,,U,FALSE
May 18 2017,DOG,Pekingese,3,F,FALSE
May 19 2017,DOG,Shih Tzu,4,F,FALSE
May 16 2017,DOG,MIXED BREED,,U,FALSE
May 18 2017,DOG,LABRADOR / CHOW CHOW MIX,6,F,TRUE
May 15 2017,DOG,Siberian Husky,,U,FALSE
May 20 2017,DOG,Pit Bull,6,M,FALSE
May 18 2017,DOG,Pomeranian,7 MTHS,F,FALSE
May 20 2017,DOG,Pit Bull,2,F,FALSE
May 20 2017,DOG,Boxer,5,F,FALSE
May 21 2017,DOG,WEST HIGHLAND MIX,4,M,TRUE
May 22 2017,DOG,German Shepherd,1,M,FALSE
May 23 2017,DOG,MALTESE / YORKSHIRE MIX,5,M,TRUE
May 23 2017,DOG,Siberian Husky,9 MTHS,M,TRUE
May 23 2017,DOG,PIT BULL MIX,1,M,TRUE
May 24 2017,DOG,American Pit Bull Terrier/Pit Bull,4,M,TRUE
May 24 2017,DOG,Jack Russ,9,M,TRUE
May 24 2017,DOG,"Poodle, Toy",3,M,TRUE
May 24 2017,DOG,UNKNOWN,,U,FALSE
May 25 2017,DOG,Pit Bull,,F,FALSE
May 20 2017,DOG,Rottweiler,1,M,FALSE
May 25 2017,DOG,Pit Bull,5,M,TRUE
May 27 2017,DOG,German Shepherd,5,F,FALSE
May 28 2017,DOG,Boston Terrier,,U,FALSE
May 25 2017,DOG,Chihuahua,7,M,TRUE
May 27 2017,DOG,Shih Tzu,14,F,TRUE
May 27 2017,DOG,Pit Bull,,U,FALSE
May 28 2017,DOG,Pit Bull,,U,FALSE
May 28 2017,DOG,UNKNOWN,,U,FALSE
May 29 2017,DOG,Pit Bull,,U,FALSE
May 26 2017,DOG,Labrador Retriever,7,M,FALSE
May 27 2017,DOG,UNKNOWN,,U,FALSE
May 30 2017,DOG,TERRIER MIX,6,F,TRUE
May 22 2017,DOG,Pit Bull,6M,M,FALSE
May 31 2017,DOG,American Pit Bull Terrier/Pit Bull,9,M,TRUE
May 31 2017,DOG,American Pit Bull Terrier/Pit Bull,9,M,TRUE
May 28 2017,DOG,UNKNOWN,,U,FALSE
May 06 2017,DOG,MIXED BREED,,U,FALSE
May 06 2017,DOG,Pit Bull,,U,FALSE
May 24 2017,DOG,German Shepherd,,U,FALSE
May 29 2017,DOG,Labrador Retriever,2,F,TRUE
June 01 2017,DOG,Siberian Husky,,U,FALSE
June 03 2017,DOG,UNKNOWN,,U,FALSE
June 02 2017,DOG,American Pit Bull Mix / Pit Bull Mix,10,F,TRUE
June 03 2017,DOG,Silky Terrier,6,M,TRUE
June 04 2017,DOG,UNKNOWN,,U,FALSE
June 04 2017,DOG,Siberian Husky,10 MTHS,M,FALSE
June 05 2017,DOG,Pit Bull,,U,FALSE
June 03 2017,DOG,Belgian Malinois,3 MTHS,M,FALSE
June 05 2017,DOG,UNKNOWN,,U,FALSE
June 04 2017,DOG,ROTTWEILER AND BOXER MIX,1,M,TRUE
June 07 2017,DOG,MIXED BREED,5,F,TRUE
June 07 2017,DOG,ROTTWEILER / SHEPHERD MIX,6,M,TRUE
June 03 2017,DOG,Chihuahua,7,F,FALSE
June 08 2017,DOG,UNKNOWN,,U,FALSE
June 08 2017,DOG,MIXED BREED,,U,FALSE
June 08 2017,DOG,Shih Tzu,3,M,TRUE
June 01 2017,DOG,MALTESE / POODLE MIX,6,F,TRUE
